filename,frame_index,frame_start_time_s,processing_time_s,frame_duration_s,rt_factor
tmp.wav,46,0.460000,0.000311,0.010000,0.031101
tmp.wav,47,0.470000,0.000267,0.010000,0.026676
tmp.wav,48,0.480000,0.000255,0.010000,0.025480
tmp.wav,49,0.490000,0.000298,0.010000,0.029849
tmp.wav,50,0.500000,0.000267,0.010000,0.026727
tmp.wav,51,0.510000,0.000324,0.010000,0.032396
tmp.wav,52,0.520000,0.000308,0.010000,0.030814
tmp.wav,53,0.530000,0.000331,0.010000,0.033090
tmp.wav,54,0.540000,0.000315,0.010000,0.031517
tmp.wav,55,0.550000,0.000349,0.010000,0.034942
tmp.wav,56,0.560000,0.000348,0.010000,0.034801
tmp.wav,57,0.570000,0.000343,0.010000,0.034255
tmp.wav,58,0.580000,0.000310,0.010000,0.030978
tmp.wav,59,0.590000,0.000268,0.010000,0.026759
tmp.wav,60,0.600000,0.000278,0.010000,0.027794
tmp.wav,61,0.610000,0.000279,0.010000,0.027876
tmp.wav,62,0.620000,0.000315,0.010000,0.031453
tmp.wav,63,0.630000,0.000276,0.010000,0.027562
tmp.wav,64,0.640000,0.000265,0.010000,0.026468
tmp.wav,65,0.650000,0.000314,0.010000,0.031378
tmp.wav,66,0.660000,0.000273,0.010000,0.027348
tmp.wav,67,0.670000,0.000357,0.010000,0.035720
tmp.wav,68,0.680000,0.000280,0.010000,0.028015
tmp.wav,69,0.690000,0.000369,0.010000,0.036888
tmp.wav,70,0.700000,0.000319,0.010000,0.031871
tmp.wav,71,0.710000,0.000356,0.010000,0.035597
tmp.wav,72,0.720000,0.000324,0.010000,0.032442
tmp.wav,73,0.730000,0.000302,0.010000,0.030150
tmp.wav,74,0.740000,0.000330,0.010000,0.033009
tmp.wav,75,0.750000,0.000324,0.010000,0.032440
tmp.wav,76,0.760000,0.000345,0.010000,0.034516
tmp.wav,77,0.770000,0.000354,0.010000,0.035409
tmp.wav,78,0.780000,0.000371,0.010000,0.037088
tmp.wav,79,0.790000,0.000361,0.010000,0.036111
tmp.wav,80,0.800000,0.000261,0.010000,0.026102
tmp.wav,81,0.810000,0.000369,0.010000,0.036891
tmp.wav,82,0.820000,0.000264,0.010000,0.026354
tmp.wav,83,0.830000,0.000302,0.010000,0.030207
tmp.wav,84,0.840000,0.000297,0.010000,0.029682
tmp.wav,85,0.850000,0.000291,0.010000,0.029147
tmp.wav,86,0.860000,0.000272,0.010000,0.027205
tmp.wav,87,0.870000,0.000270,0.010000,0.027030
tmp.wav,88,0.880000,0.000357,0.010000,0.035750
tmp.wav,89,0.890000,0.000279,0.010000,0.027895
tmp.wav,90,0.900000,0.000314,0.010000,0.031419
tmp.wav,91,0.910000,0.000368,0.010000,0.036779
tmp.wav,92,0.920000,0.000371,0.010000,0.037121
tmp.wav,93,0.930000,0.000355,0.010000,0.035515
tmp.wav,94,0.940000,0.000335,0.010000,0.033469
tmp.wav,95,0.950000,0.000326,0.010000,0.032644
tmp.wav,96,0.960000,0.000251,0.010000,0.025103
tmp.wav,97,0.970000,0.000284,0.010000,0.028447
tmp.wav,98,0.980000,0.000337,0.010000,0.033745
tmp.wav,99,0.990000,0.000279,0.010000,0.027862
tmp.wav,100,1.000000,0.000338,0.010000,0.033791
tmp.wav,101,1.010000,0.000324,0.010000,0.032379
tmp.wav,102,1.020000,0.000266,0.010000,0.026591
tmp.wav,103,1.030000,0.000255,0.010000,0.025466
tmp.wav,104,1.040000,0.000307,0.010000,0.030679
tmp.wav,105,1.050000,0.000342,0.010000,0.034162
tmp.wav,106,1.060000,0.000356,0.010000,0.035558
tmp.wav,107,1.070000,0.000305,0.010000,0.030477
tmp.wav,108,1.080000,0.000306,0.010000,0.030628
tmp.wav,109,1.090000,0.000260,0.010000,0.026036
tmp.wav,110,1.100000,0.000341,0.010000,0.034068
tmp.wav,111,1.110000,0.000326,0.010000,0.032573
tmp.wav,112,1.120000,0.000368,0.010000,0.036826
tmp.wav,113,1.130000,0.000341,0.010000,0.034130
tmp.wav,114,1.140000,0.000353,0.010000,0.035283
tmp.wav,115,1.150000,0.000357,0.010000,0.035663
tmp.wav,116,1.160000,0.000298,0.010000,0.029840
tmp.wav,117,1.170000,0.000294,0.010000,0.029388
tmp.wav,118,1.180000,0.000328,0.010000,0.032841
tmp.wav,119,1.190000,0.000272,0.010000,0.027197
tmp.wav,120,1.200000,0.000327,0.010000,0.032719
tmp.wav,121,1.210000,0.000328,0.010000,0.032784
tmp.wav,122,1.220000,0.000291,0.010000,0.029058
tmp.wav,123,1.230000,0.000364,0.010000,0.036435
tmp.wav,124,1.240000,0.000274,0.010000,0.027447
tmp.wav,125,1.250000,0.000335,0.010000,0.033533
tmp.wav,126,1.260000,0.000352,0.010000,0.035179
tmp.wav,127,1.270000,0.000367,0.010000,0.036722
tmp.wav,128,1.280000,0.000291,0.010000,0.029082
tmp.wav,129,1.290000,0.000297,0.010000,0.029700
tmp.wav,130,1.300000,0.000333,0.010000,0.033340
tmp.wav,131,1.310000,0.000341,0.010000,0.034064
tmp.wav,132,1.320000,0.000329,0.010000,0.032862
tmp.wav,133,1.330000,0.000305,0.010000,0.030491
tmp.wav,134,1.340000,0.000275,0.010000,0.027478
tmp.wav,135,1.350000,0.000288,0.010000,0.028755
tmp.wav,136,1.360000,0.000350,0.010000,0.034983
tmp.wav,137,1.370000,0.000364,0.010000,0.036397
tmp.wav,138,1.380000,0.000304,0.010000,0.030418
tmp.wav,139,1.390000,0.000291,0.010000,0.029133
tmp.wav,140,1.400000,0.000280,0.010000,0.028015
tmp.wav,141,1.410000,0.000293,0.010000,0.029342
tmp.wav,142,1.420000,0.000309,0.010000,0.030898
tmp.wav,143,1.430000,0.000252,0.010000,0.025205
tmp.wav,144,1.440000,0.000291,0.010000,0.029083
tmp.wav,145,1.450000,0.000344,0.010000,0.034436
tmp.wav,146,1.460000,0.000309,0.010000,0.030895
tmp.wav,147,1.470000,0.000336,0.010000,0.033597
tmp.wav,148,1.480000,0.000354,0.010000,0.035375
tmp.wav,149,1.490000,0.000275,0.010000,0.027471
tmp.wav,150,1.500000,0.000279,0.010000,0.027940
tmp.wav,151,1.510000,0.000336,0.010000,0.033573
tmp.wav,152,1.520000,0.000254,0.010000,0.025404
tmp.wav,153,1.530000,0.000288,0.010000,0.028790
tmp.wav,154,1.540000,0.000313,0.010000,0.031333
tmp.wav,155,1.550000,0.000255,0.010000,0.025522
tmp.wav,156,1.560000,0.000358,0.010000,0.035829
tmp.wav,157,1.570000,0.000255,0.010000,0.025510
tmp.wav,158,1.580000,0.000260,0.010000,0.025969
tmp.wav,159,1.590000,0.000308,0.010000,0.030782
tmp.wav,160,1.600000,0.000303,0.010000,0.030271
tmp.wav,161,1.610000,0.000345,0.010000,0.034473
tmp.wav,162,1.620000,0.000355,0.010000,0.035528
tmp.wav,163,1.630000,0.000251,0.010000,0.025108
tmp.wav,164,1.640000,0.000336,0.010000,0.033630
tmp.wav,165,1.650000,0.000275,0.010000,0.027485
tmp.wav,166,1.660000,0.000317,0.010000,0.031738
tmp.wav,167,1.670000,0.000362,0.010000,0.036183
tmp.wav,168,1.680000,0.000373,0.010000,0.037265
tmp.wav,169,1.690000,0.000261,0.010000,0.026143
tmp.wav,170,1.700000,0.000291,0.010000,0.029080
tmp.wav,171,1.710000,0.000270,0.010000,0.027011
tmp.wav,172,1.720000,0.000269,0.010000,0.026923
tmp.wav,173,1.730000,0.000367,0.010000,0.036681
tmp.wav,174,1.740000,0.000343,0.010000,0.034343
tmp.wav,175,1.750000,0.000331,0.010000,0.033079
tmp.wav,176,1.760000,0.000289,0.010000,0.028904
tmp.wav,177,1.770000,0.000374,0.010000,0.037360
tmp.wav,178,1.780000,0.000301,0.010000,0.030058
tmp.wav,179,1.790000,0.000374,0.010000,0.037449
tmp.wav,180,1.800000,0.000346,0.010000,0.034581
tmp.wav,181,1.810000,0.000291,0.010000,0.029140
tmp.wav,182,1.820000,0.000283,0.010000,0.028297
tmp.wav,183,1.830000,0.000296,0.010000,0.029590
tmp.wav,184,1.840000,0.000293,0.010000,0.029334
tmp.wav,185,1.850000,0.000327,0.010000,0.032725
tmp.wav,186,1.860000,0.000375,0.010000,0.037462
tmp.wav,187,1.870000,0.000374,0.010000,0.037372
tmp.wav,188,1.880000,0.000331,0.010000,0.033079
tmp.wav,189,1.890000,0.000360,0.010000,0.035994
tmp.wav,190,1.900000,0.000357,0.010000,0.035674
tmp.wav,191,1.910000,0.000316,0.010000,0.031643
tmp.wav,192,1.920000,0.000309,0.010000,0.030934
tmp.wav,193,1.930000,0.000323,0.010000,0.032273
tmp.wav,194,1.940000,0.000360,0.010000,0.035986
tmp.wav,195,1.950000,0.000283,0.010000,0.028309
tmp.wav,196,1.960000,0.000340,0.010000,0.033999
tmp.wav,197,1.970000,0.000264,0.010000,0.026402
tmp.wav,198,1.980000,0.000343,0.010000,0.034333
tmp.wav,199,1.990000,0.000373,0.010000,0.037333
tmp.wav,200,2.000000,0.000346,0.010000,0.034584
tmp.wav,201,2.010000,0.000365,0.010000,0.036493
tmp.wav,202,2.020000,0.000276,0.010000,0.027586
tmp.wav,203,2.030000,0.000366,0.010000,0.036552
tmp.wav,204,2.040000,0.000345,0.010000,0.034549
tmp.wav,205,2.050000,0.000270,0.010000,0.026987
tmp.wav,206,2.060000,0.000375,0.010000,0.037509
tmp.wav,207,2.070000,0.000297,0.010000,0.029669
tmp.wav,208,2.080000,0.000332,0.010000,0.033172
tmp.wav,209,2.090000,0.000274,0.010000,0.027356
tmp.wav,210,2.100000,0.000334,0.010000,0.033410
tmp.wav,211,2.110000,0.000251,0.010000,0.025131
tmp.wav,212,2.120000,0.000260,0.010000,0.025960
tmp.wav,213,2.130000,0.000273,0.010000,0.027339
tmp.wav,214,2.140000,0.000290,0.010000,0.028989
tmp.wav,215,2.150000,0.000267,0.010000,0.026657
tmp.wav,216,2.160000,0.000285,0.010000,0.028495
tmp.wav,217,2.170000,0.000312,0.010000,0.031164
tmp.wav,218,2.180000,0.000271,0.010000,0.027121
tmp.wav,219,2.190000,0.000307,0.010000,0.030703
tmp.wav,220,2.200000,0.000279,0.010000,0.027903
tmp.wav,221,2.210000,0.000358,0.010000,0.035757
tmp.wav,222,2.220000,0.000340,0.010000,0.034017
tmp.wav,223,2.230000,0.000309,0.010000,0.030903
tmp.wav,224,2.240000,0.000283,0.010000,0.028329
tmp.wav,225,2.250000,0.000276,0.010000,0.027585
tmp.wav,226,2.260000,0.000334,0.010000,0.033351
tmp.wav,227,2.270000,0.000367,0.010000,0.036721
tmp.wav,228,2.280000,0.000266,0.010000,0.026617
tmp.wav,229,2.290000,0.000364,0.010000,0.036370
tmp.wav,230,2.300000,0.000328,0.010000,0.032800
tmp.wav,231,2.310000,0.000357,0.010000,0.035728
tmp.wav,232,2.320000,0.000269,0.010000,0.026889
tmp.wav,233,2.330000,0.000297,0.010000,0.029690
tmp.wav,234,2.340000,0.000290,0.010000,0.029007
tmp.wav,235,2.350000,0.000253,0.010000,0.025252
tmp.wav,236,2.360000,0.000300,0.010000,0.030005
tmp.wav,237,2.370000,0.000355,0.010000,0.035501
tmp.wav,238,2.380000,0.000316,0.010000,0.031580
tmp.wav,239,2.390000,0.000344,0.010000,0.034384
tmp.wav,240,2.400000,0.000284,0.010000,0.028450
tmp.wav,241,2.410000,0.000296,0.010000,0.029622
tmp.wav,242,2.420000,0.000328,0.010000,0.032841
tmp.wav,243,2.430000,0.000264,0.010000,0.026436
tmp.wav,244,2.440000,0.000303,0.010000,0.030279
tmp.wav,245,2.450000,0.000260,0.010000,0.026023
tmp.wav,246,2.460000,0.000370,0.010000,0.037044
tmp.wav,247,2.470000,0.000305,0.010000,0.030470
tmp.wav,248,2.480000,0.000307,0.010000,0.030707
tmp.wav,249,2.490000,0.000288,0.010000,0.028788
tmp.wav,250,2.500000,0.000337,0.010000,0.033687
tmp.wav,251,2.510000,0.000293,0.010000,0.029342
tmp.wav,252,2.520000,0.000361,0.010000,0.036131
tmp.wav,253,2.530000,0.000271,0.010000,0.027127
tmp.wav,254,2.540000,0.000265,0.010000,0.026520
tmp.wav,255,2.550000,0.000285,0.010000,0.028496
tmp.wav,256,2.560000,0.000363,0.010000,0.036297
tmp.wav,257,2.570000,0.000310,0.010000,0.030979
tmp.wav,258,2.580000,0.000289,0.010000,0.028923
tmp.wav,259,2.590000,0.000283,0.010000,0.028251
tmp.wav,260,2.600000,0.000371,0.010000,0.037096
tmp.wav,261,2.610000,0.000276,0.010000,0.027646
tmp.wav,262,2.620000,0.000332,0.010000,0.033204
tmp.wav,263,2.630000,0.000278,0.010000,0.027814
tmp.wav,264,2.640000,0.000361,0.010000,0.036076
tmp.wav,265,2.650000,0.000340,0.010000,0.034020
tmp.wav,266,2.660000,0.000336,0.010000,0.033596
tmp.wav,267,2.670000,0.000354,0.010000,0.035361
tmp.wav,268,2.680000,0.000364,0.010000,0.036356
tmp.wav,269,2.690000,0.000280,0.010000,0.027967
tmp.wav,270,2.700000,0.000308,0.010000,0.030842
tmp.wav,271,2.710000,0.000352,0.010000,0.035217
tmp.wav,272,2.720000,0.000270,0.010000,0.026958
tmp.wav,273,2.730000,0.000282,0.010000,0.028245
tmp.wav,274,2.740000,0.000353,0.010000,0.035271
tmp.wav,275,2.750000,0.000363,0.010000,0.036320
tmp.wav,276,2.760000,0.000338,0.010000,0.033797
tmp.wav,277,2.770000,0.000340,0.010000,0.033988
tmp.wav,278,2.780000,0.000261,0.010000,0.026076
tmp.wav,279,2.790000,0.000372,0.010000,0.037200
tmp.wav,280,2.800000,0.000312,0.010000,0.031162
tmp.wav,281,2.810000,0.000360,0.010000,0.036002
tmp.wav,282,2.820000,0.000372,0.010000,0.037247
tmp.wav,283,2.830000,0.000256,0.010000,0.025611
tmp.wav,284,2.840000,0.000286,0.010000,0.028588
tmp.wav,285,2.850000,0.000340,0.010000,0.033960
tmp.wav,286,2.860000,0.000330,0.010000,0.032999
tmp.wav,287,2.870000,0.000343,0.010000,0.034266
tmp.wav,288,2.880000,0.000331,0.010000,0.033069
tmp.wav,289,2.890000,0.000345,0.010000,0.034473
tmp.wav,290,2.900000,0.000299,0.010000,0.029926
tmp.wav,291,2.910000,0.000325,0.010000,0.032464
tmp.wav,292,2.920000,0.000333,0.010000,0.033251
tmp.wav,293,2.930000,0.000375,0.010000,0.037497
tmp.wav,294,2.940000,0.000329,0.010000,0.032876
tmp.wav,295,2.950000,0.000295,0.010000,0.029493
tmp.wav,296,2.960000,0.000357,0.010000,0.035727
tmp.wav,297,2.970000,0.000356,0.010000,0.035609
tmp.wav,298,2.980000,0.000291,0.010000,0.029057
tmp.wav,299,2.990000,0.000351,0.010000,0.035099
tmp.wav,300,3.000000,0.000362,0.010000,0.036230
tmp.wav,301,3.010000,0.000353,0.010000,0.035260
tmp.wav,302,3.020000,0.000342,0.010000,0.034181
tmp.wav,303,3.030000,0.000357,0.010000,0.035730
tmp.wav,304,3.040000,0.000318,0.010000,0.031785
tmp.wav,305,3.050000,0.000357,0.010000,0.035673
tmp.wav,306,3.060000,0.000324,0.010000,0.032370
tmp.wav,307,3.070000,0.000253,0.010000,0.025325
tmp.wav,308,3.080000,0.000306,0.010000,0.030556
tmp.wav,309,3.090000,0.000346,0.010000,0.034649
tmp.wav,310,3.100000,0.000362,0.010000,0.036235
tmp.wav,311,3.110000,0.000339,0.010000,0.033889
tmp.wav,312,3.120000,0.000375,0.010000,0.037486
tmp.wav,313,3.130000,0.000323,0.010000,0.032323
tmp.wav,314,3.140000,0.000299,0.010000,0.029890
tmp.wav,315,3.150000,0.000322,0.010000,0.032200
tmp.wav,316,3.160000,0.000349,0.010000,0.034915
tmp.wav,317,3.170000,0.000294,0.010000,0.029431
tmp.wav,318,3.180000,0.000263,0.010000,0.026324
tmp.wav,319,3.190000,0.000274,0.010000,0.027404
tmp.wav,320,3.200000,0.000255,0.010000,0.025451
tmp.wav,321,3.210000,0.000326,0.010000,0.032648
tmp.wav,322,3.220000,0.000267,0.010000,0.026712
tmp.wav,323,3.230000,0.000354,0.010000,0.035418
tmp.wav,324,3.240000,0.000300,0.010000,0.030037
tmp.wav,325,3.250000,0.000351,0.010000,0.035111
tmp.wav,326,3.260000,0.000285,0.010000,0.028547
tmp.wav,327,3.270000,0.000325,0.010000,0.032526
tmp.wav,328,3.280000,0.000279,0.010000,0.027881
tmp.wav,329,3.290000,0.000333,0.010000,0.033348
tmp.wav,330,3.300000,0.000329,0.010000,0.032861
tmp.wav,331,3.310000,0.000321,0.010000,0.032111
tmp.wav,332,3.320000,0.000302,0.010000,0.030199
tmp.wav,333,3.330000,0.000360,0.010000,0.035959
tmp.wav,334,3.340000,0.000376,0.010000,0.037576
tmp.wav,335,3.350000,0.000257,0.010000,0.025750
tmp.wav,336,3.360000,0.000315,0.010000,0.031550
tmp.wav,337,3.370000,0.000340,0.010000,0.033967
tmp.wav,338,3.380000,0.000274,0.010000,0.027450
tmp.wav,339,3.390000,0.000309,0.010000,0.030854
tmp.wav,340,3.400000,0.000327,0.010000,0.032748
tmp.wav,341,3.410000,0.000277,0.010000,0.027654
tmp.wav,342,3.420000,0.000251,0.010000,0.025117
tmp.wav,343,3.430000,0.000375,0.010000,0.037505
tmp.wav,344,3.440000,0.000336,0.010000,0.033598
tmp.wav,345,3.450000,0.000367,0.010000,0.036690
tmp.wav,346,3.460000,0.000343,0.010000,0.034319
tmp.wav,347,3.470000,0.000300,0.010000,0.030015
tmp.wav,348,3.480000,0.000327,0.010000,0.032723
tmp.wav,349,3.490000,0.000308,0.010000,0.030754
tmp.wav,350,3.500000,0.000319,0.010000,0.031902
tmp.wav,351,3.510000,0.000304,0.010000,0.030439
tmp.wav,352,3.520000,0.000334,0.010000,0.033432
tmp.wav,353,3.530000,0.000329,0.010000,0.032914
tmp.wav,354,3.540000,0.000343,0.010000,0.034306
tmp.wav,355,3.550000,0.000357,0.010000,0.035710
tmp.wav,356,3.560000,0.000375,0.010000,0.037468
tmp.wav,357,3.570000,0.000254,0.010000,0.025357
tmp.wav,358,3.580000,0.000260,0.010000,0.026006
tmp.wav,359,3.590000,0.000315,0.010000,0.031504
tmp.wav,360,3.600000,0.000357,0.010000,0.035729
tmp.wav,361,3.610000,0.000318,0.010000,0.031811
tmp.wav,362,3.620000,0.000345,0.010000,0.034455
tmp.wav,363,3.630000,0.000318,0.010000,0.031757
tmp.wav,364,3.640000,0.000262,0.010000,0.026188
tmp.wav,365,3.650000,0.000361,0.010000,0.036146
tmp.wav,366,3.660000,0.000281,0.010000,0.028123
tmp.wav,367,3.670000,0.000341,0.010000,0.034076
tmp.wav,368,3.680000,0.000273,0.010000,0.027330
tmp.wav,369,3.690000,0.000267,0.010000,0.026726
tmp.wav,370,3.700000,0.000340,0.010000,0.034043
tmp.wav,371,3.710000,0.000365,0.010000,0.036509
tmp.wav,372,3.720000,0.000288,0.010000,0.028846
tmp.wav,373,3.730000,0.000269,0.010000,0.026870
tmp.wav,374,3.740000,0.000283,0.010000,0.028269
tmp.wav,375,3.750000,0.000277,0.010000,0.027727
tmp.wav,376,3.760000,0.000363,0.010000,0.036332
tmp.wav,377,3.770000,0.000282,0.010000,0.028208
tmp.wav,378,3.780000,0.000354,0.010000,0.035404
tmp.wav,379,3.790000,0.000266,0.010000,0.026561
tmp.wav,380,3.800000,0.000368,0.010000,0.036815
tmp.wav,381,3.810000,0.000325,0.010000,0.032529
tmp.wav,382,3.820000,0.000320,0.010000,0.031986
tmp.wav,383,3.830000,0.000300,0.010000,0.029965
tmp.wav,384,3.840000,0.000369,0.010000,0.036924
tmp.wav,385,3.850000,0.000253,0.010000,0.025291
tmp.wav,386,3.860000,0.000303,0.010000,0.030313
tmp.wav,387,3.870000,0.000333,0.010000,0.033265
tmp.wav,388,3.880000,0.000285,0.010000,0.028466
tmp.wav,389,3.890000,0.000343,0.010000,0.034295
tmp.wav,390,3.900000,0.000327,0.010000,0.032736
tmp.wav,391,3.910000,0.000313,0.010000,0.031302
tmp.wav,392,3.920000,0.000309,0.010000,0.030896
tmp.wav,393,3.930000,0.000288,0.010000,0.028773
tmp.wav,394,3.940000,0.000340,0.010000,0.034048
tmp.wav,395,3.950000,0.000258,0.010000,0.025837
tmp.wav,396,3.960000,0.000298,0.010000,0.029835
tmp.wav,397,3.970000,0.000294,0.010000,0.029407
tmp.wav,398,3.980000,0.000289,0.010000,0.028928
tmp.wav,399,3.990000,0.000252,0.010000,0.025226
tmp.wav,400,4.000000,0.000268,0.010000,0.026821
tmp.wav,401,4.010000,0.000314,0.010000,0.031392
tmp.wav,402,4.020000,0.000321,0.010000,0.032082
tmp.wav,403,4.030000,0.000360,0.010000,0.035953
tmp.wav,404,4.040000,0.000352,0.010000,0.035180
tmp.wav,405,4.050000,0.000274,0.010000,0.027392
tmp.wav,406,4.060000,0.000374,0.010000,0.037405
tmp.wav,407,4.070000,0.000264,0.010000,0.026383
tmp.wav,408,4.080000,0.000362,0.010000,0.036213
tmp.wav,409,4.090000,0.000295,0.010000,0.029507
tmp.wav,410,4.100000,0.000335,0.010000,0.033535
tmp.wav,411,4.110000,0.000363,0.010000,0.036305
tmp.wav,412,4.120000,0.000260,0.010000,0.025975
tmp.wav,413,4.130000,0.000267,0.010000,0.026714
tmp.wav,414,4.140000,0.000265,0.010000,0.026512
tmp.wav,415,4.150000,0.000326,0.010000,0.032596
tmp.wav,416,4.160000,0.000350,0.010000,0.035027
tmp.wav,417,4.170000,0.000324,0.010000,0.032402
tmp.wav,418,4.180000,0.000314,0.010000,0.031379
tmp.wav,419,4.190000,0.000360,0.010000,0.035959
tmp.wav,420,4.200000,0.000307,0.010000,0.030731
tmp.wav,421,4.210000,0.000310,0.010000,0.031032
tmp.wav,422,4.220000,0.000297,0.010000,0.029723
tmp.wav,423,4.230000,0.000269,0.010000,0.026915
tmp.wav,424,4.240000,0.000345,0.010000,0.034517
tmp.wav,425,4.250000,0.000361,0.010000,0.036075
tmp.wav,426,4.260000,0.000344,0.010000,0.034375
tmp.wav,427,4.270000,0.000302,0.010000,0.030208
tmp.wav,428,4.280000,0.000276,0.010000,0.027566
tmp.wav,429,4.290000,0.000299,0.010000,0.029852
tmp.wav,430,4.300000,0.000337,0.010000,0.033710
tmp.wav,431,4.310000,0.000277,0.010000,0.027720
tmp.wav,432,4.320000,0.000261,0.010000,0.026120
tmp.wav,433,4.330000,0.000368,0.010000,0.036794
tmp.wav,434,4.340000,0.000342,0.010000,0.034239
tmp.wav,435,4.350000,0.000295,0.010000,0.029466
tmp.wav,436,4.360000,0.000287,0.010000,0.028732
tmp.wav,437,4.370000,0.000300,0.010000,0.030001
tmp.wav,438,4.380000,0.000324,0.010000,0.032356
